uniq_id,brand_name,category,product_title,mrp,price,rating,rating_count,source_snapshot,,,,
66171c4f65f25852f2fa530f66d84a39,Nykaa Naturals,Natural,NYKAA Skin Secrets Black mud + Aloe Vera Sheet Mask,,100,4.4,15835,2020_full_catalog,,,,
b640c3a5b2ce41b50b2f3d0207e9ae63,The Body Shop,Natural,The Body Shop Matte Lip Butter - Manhattan Marigold 015,,695,4.6,6,2020_full_catalog,,,,
615ca9705113033c388034b76657db65,Innisfree,Skin,Innisfree Green Tea Mist,,450,4.4,183,2020_full_catalog,,,,
a9d10da76763c8563588bd1840f38e6d,Estee Lauder,Makeup,Estee Lauder Brow Now All-In-One Brow Kit - Blonde,,3750,4.8,6,2020_full_catalog,,,,
b4aea8d1ff2395c599cd63b42b833648,The Hair Kitchen,Natural,The Hair Kitchen Restore Hair Oil with Lavendar Extracts,,450,4.7,3,2020_full_catalog,,,,
97b9d5678d6a1cbdf386076e461b7e02,Revlon,Makeup,Revlon ColorStay Overtime Lipcolor - Eternallytan,,1260,4.1,59,2020_full_catalog,,,,
ed91be7a29be39ac2b7012f841b38e43,GlamGals,Makeup,GlamGals Touch Blush - Gold All The Way,,360,4.8,2,2020_full_catalog,,,,
39b59d58d928a347bd143109860e7267,TEEN.TEEN,Makeup,TEEN.TEEN Higlight & Bronzer Baked Powder - Flesh,,495,4.8,2,2020_full_catalog,,,,
ae3f8a11f399f90faf007f1ee5029088,Max Factor,Makeup,Max Factor Color Elixir Lipstick - 045 Rich Toffee,,750,3.8,13,2020_full_catalog,,,,
8ef1ea0def9b74ea789b4af6b9892846,Maybelline New York,Makeup,Maybelline New York Fit Me Compact SPF 28 PA+++ - 112 Natural Ivory,,199,4.4,2194,2020_full_catalog,,,,
6d012e11ee7ac53c3fadb6828a4afef4,Skin Secrets,Natural,Skin Secrets Aloe Vera Massage Cream,,210,4.4,2,2020_full_catalog,,,,
b24cc5d13ae6ff55d22b269f456ff81d,Vaadi Herbals,Natural,Vaadi Herbals Amla Shikakai Shampoo - Hairfall & Damage Control With Corn Rose Conditioner,,139,3.8,15,2020_full_catalog,,,,
eafb34cf3c7e1c736c6bbb69a109870e,Sunsilk,Hair,Sunsilk Stunning Black Shine Shampoo,,95,4.4,335,2020_full_catalog,,,,
0d85feef11e51252a0e1afcd537958fe,Clinique,Makeup,Clinique Even Better™ Makeup SPF 15 Mini - Cashew,,1450,4.2,54,2020_full_catalog,,,,
a02bcf3fe9833573fb1614e1e9e6d8be,Himalaya,Brand,Himalaya Herbals Anti-Wrinkle Cream,,188,4.3,79,2020_full_catalog,,,,
db3d1d81a8f404d803f6064728dc1756,Biotique Natural Makeup,"""""",Biotique Natural Makeup Starburst Matte Moussse Foundation SPF 20 - Cafe Au Lait,,488,4.3,7,2020_full_catalog,,,,
ee0040e75ea21a908a167c78ec38e81f,Milani,Makeup,Milani Gilded Hyper Pigmented Eyeshadow Palette - Rouge,,2750,4.8,4,2020_full_catalog,,,,
2220469d0ecea74a62abfaa25bcccec0,Inner Sense,Mom & Baby,Inner Sense Organic Cotton Antimicrobial Nursing Bra Pack of 3 - Multi-Color (34B),,1707,,,2020_full_catalog,,,,
0e4f6de4aafa28e6ebc2f131c7d785c8,Lotus Make Up,Makeup,Lotus Make-Up Ecostay Insta-Blend 5 In 1 Cream Compact SPF 20,,580,4.5,23,2020_full_catalog,,,,
814962b358d61ba6b2f39cfb87066c69,Mystere Paris,"""""",Mystere Paris Classic Striped Maternity Dress - Grey (M),,1299,3,0,2020_full_catalog,,,,
25f8c914f92356f57ea55b5e24b29383,SERY,Makeup,SERY Say Cheeez! Creamy Matte Lip Color - Cl07 Natural Nude,,412,3.9,4,2020_full_catalog,,,,
3b7239948d2aee2afccb31cbfe097919,Fuschia,Natural,Fuschia Crystal Rose Bath Salt,,238,4.2,1,2020_full_catalog,,,,
317c6738aeee71a6ee23a5f9e0b62d9a,Inner Sense,Mom & Baby,Inner Sense Organic Antimicrobial Sleeping/Feeding Bra Pack Of 2 - Multi-Color (32B),,1498,,,2020_full_catalog,,,,
0835eef5207042228a256cb53d742166,Issey Miyake,Nykaa Luxe,Issey Miyake Rose & Rose Eau De Parfum,,4995,4.6,2,2020_full_catalog,,,,
93fea2590921dc3dc3a5f73caf5d6b96,Olivia,Personal Care,Olivia Cucumber Facial Massage Cream,,225,4.1,1,2020_full_catalog,,,,
afcbcd971753eb8b449bb5c164286d37,Vaseline,Skin,Vaseline Intensive Care Deep Restore Body Lotion,,75,4.6,917,2020_full_catalog,,,,
0806e4df263f9ea4ad94759bce9db148,Nykaa Naturals,Appliances,Nykaa Face Massage Rollers - Rose Quartz,,1999,4.3,57,2020_full_catalog,,,,
4fa2639b1a4aa8bfe73344417d8ac5bd,Just Herbs,Natural,Just Herbs Petalsoft Anti-Tan Rose Face Pack,,89,3.9,18,2020_full_catalog,,,,
fae720983261253db5406a5cbb09115b,Blueberry,Hair,Blueberry Red Colour Berry Beads Detailing Hair Pin,,440,,,2020_full_catalog,,,,
8655dc490dfd60d1244c843bd5dfef2d,Nyle,Personal Care,Nyle Pollution Shield Shampoo,,93,4.3,16,2020_full_catalog,,,,
b9154cae23542bdd54f0e63ef7dbfbf6,Biotop Professional,Hair,Biotop Professional 911 Quinoa Shampoo,,1710,4.3,2,2020_full_catalog,,,,
dda8852459806f29460c5bdd8815bf7c,Inner Sense,Mom & Baby,Inner Sense Women's Full Cup Nursing Bra Pack of 2 - Nude (34B),,1498,5,0,2020_full_catalog,,,,
0c4c1ac4efc341d92805caa43721e981,DIOR,"""""",DIOR Miss Dior Absolutely Blooming Eau De Parfum,,9500,3.5,2,2020_full_catalog,,,,
c0ee09215c45fe1f690931ed150620d8,Inner Sense,Mom & Baby,Inner Sense Organic Antimicrobial Soft Feeding Bra with Removable Pads Pack of 3 - Multi-Color (32B),,2247,,,2020_full_catalog,,,,
f10c05ae7de65949d1e1004de51fcfe2,Dermalogica,Skin,Dermalogica Special Cleansing Gel,,950,4.3,38,2020_full_catalog,,,,
911fb6560317f4d9b739282adaa0b1cf,Incolor,Makeup,Incolor Naked 4 In 1 Blusher Palette - 1,,495,4.5,14,2020_full_catalog,,,,
5bed5a60ff69be63a93a90e9f2d09bf6,Smashbox,Makeup,Smashbox Photo Filter Powder Foundation - 6,,3550,4.4,13,2020_full_catalog,,,,
c762f0c5e62df7f8026d7153306e6400,Charlotte Tilbury,Makeup,Charlotte Tilbury Magic Away Liquid Concealer - 5 Medium,,3000,5,2,2020_full_catalog,,,,
99ed4bbed33106eff2430069fbccf347,Kiehl's,"""""",Kiehl's Vital Skin Strengthening Super Serum,,4500,3.6,13,2020_full_catalog,,,,
39cfe868613fac814cf6a568d795a304,The Body Care,Skin,The Body Care Deep Rose Cleansing Milk,,80,4.4,50,2020_full_catalog,,,,
60e9d0d0989d44af5da71b245a9e6fb3,Colorbar,Makeup,Colorbar Luxe Nail Lacquer - Chocolate Tan 148,,250,4.1,147,2020_full_catalog,,,,
b2f1b78bbaf5e508f0f0a4d3cc0eb6c2,Set Wet,Men's Store,Set Wet Style Wet Look Gel Save Rs.120,,104,4.2,7,2020_full_catalog,,,,
4fd731dd2b4580308324aca154266676,Wet n Wild,Makeup,Wet n Wild Color Icon Bronzer - Sunset Striptease,,550,3.7,102,2020_full_catalog,,,,
f227a07b662b8790090d11aaf0eecd31,The Moms Co.,Personal Care,The Moms Co. Natural Vita Rich Face Cream (25 ml),,393,4.1,21,2020_full_catalog,,,,
64560a9e9f3918fcbb754cb2f88258f2,Kiko Milano,Makeup,Kiko Milano Creamy Colour Comfort Lip Liner - 318 Rosy Sand,,590,3.5,4,2020_full_catalog,,,,
9c4b9a676c0842a603cdf594d526310b,Olay,Personal Care,Olay Ultra Lightweight Moisturiser: Regenerist Whip Mini Day Cream (non SPF),,449,4.4,25,2020_full_catalog,,,,
4a3d526a2dcf1d488c1f91b3e8f48225,The Kaftan Company,"""""",The Kaftan Company Black Flora Layered Maternity Kaftan Dress (S),,2699,,,2020_full_catalog,,,,
5d081f38d204d6eced75aadce8fd3c51,BeYu,Makeup,BeYu Hydro Star Volume Lipstick - Cherry Pile,,1050,4.3,9,2020_full_catalog,,,,
98c8fef972a11d6794da5cee83bcc2bf,Kay Beauty,Makeup,Kay Beauty Nail Nourish Nail Enamel Polish - Free Bird 01,,191,4.4,2810,2020_full_catalog,,,,
64005a2b23f75d00d7e58e15e5cf006e,Nature's Essence,Skin,Nature's Essence Active Charcoal Face Wash,,95,4.1,6,2020_full_catalog,,,,
0d2d1afe0b3346c64e32acfce0178936,Maybelline New York,Makeup,Maybelline New York Master Camo Color Correcting Palette - Light,,900,4,187,2020_full_catalog,,,,
4660ce25df9a2c895e938af8a56a572c,HERMÈS,"""""",Hermès Eau De Pamplemousse Rose Eau De Cologne,,8100,4,0,2020_full_catalog,,,,
d525623160df8ff848412b7feead9691,Daily Life Forever52,Makeup,Daily Life Forever52 4 Color Concealer - AC002,,699,4.3,20,2020_full_catalog,,,,
d8efa80dc1f68e3a9409403aa9f4670b,Big Muscles,Health & Wellness,Big Muscles Critical Mass - Cookie & Cream,,1799,,,2020_full_catalog,,,,
1195c96ff682a6d817b7248e00fbb94f,Wet n Wild,Makeup,Wet n Wild Color Icon Eyeshadow 10 Pan Palette - Nude Awakening,,499,4.4,3001,2020_full_catalog,,,,
909aef285b305904667c52431e59559b,Revolution Pro,Makeup,Revolution Pro Conceal Kit - Medium Dark,,1850,2.9,5,2020_full_catalog,,,,
317cb2e3530c6369b0b0e23f007df8a6,L'Oreal Paris,"""""",L'Oreal Paris Fall Resist 3x Anti-Dandruff Shampoo,,69,4.2,396,2020_full_catalog,,,,
7c32a9c5a334dbf469715827952c2329,Nykaa Naturals,Natural,Nykaa Naturals Eucalyptus Essential Oil,,245,4.2,7378,2020_full_catalog,,,,
99417e0d49f42f3aef734381cb117147,Organic Harvest,Natural,Organic Harvest Anti Pigmentation Cream,,257,4,4,2020_full_catalog,,,,
d715eaa2d96d123a535924130e379236,Biotique,Skin,Biotique Bio Micro Gold Matte Cream Sunscreen SPF 30,,195,3.9,41,2020_full_catalog,,,,
c52a9903eba03b6566e0fa4dd88600a9,Milani,Makeup,Milani Soft Focus Glow Complexion Enhancer - Nude Glow,,1500,3.9,9,2020_full_catalog,,,,
f7361523aae1b05975ee84bed09debcd,Wet n Wild,Makeup,Wet n Wild Glassy Gloss Lip Gel - Shade 2,,199,4.1,125,2020_full_catalog,,,,
5b5bd0de5f8ecb0f9ff502e4d9ef9491,Mercedes-Benz,Fragrance,Mercedes-Benz Intense Eau De Toilette For Men,,3430,5,0,2020_full_catalog,,,,
ae1caeaceeb63551eaecebd5cbb85c61,Revlon,Makeup,Revlon Nail Enamel - 309 Autumn Berry,,106,4.3,120,2020_full_catalog,,,,
ce0519180c4fe57a27ea451c0d806683,DIOR,"""""",DIOR Poison Girl Unexpected Eau De Toilette,,8300,2,1,2020_full_catalog,,,,
604312e451049411a0f036ae9a13bbc5,Nykaa Naturals,"""""",Nykaa Naturals Carrot Seed Facial Oil - Pure Cold Pressed,,520,4.2,2620,2020_full_catalog,,,,
4e79f6f1f38d42a16db3a507237a6994,Himalaya,"""""",Himalaya Soothing Calamine Baby Lotion,,90,4.2,8,2020_full_catalog,,,,
3264efeedbe2abc908847369b0935f8d,Nykaa Naturals,Natural,Nykaa Naturals Haldi & Chandan Bathing Soap,,100,4.3,49,2020_full_catalog,,,,
a0e47b40dc7dd11d7114a6206ff8198e,Clinique,Nykaa Luxe,Clinique Moisture Surge Intense Skin Fortifying Hydrator,,1650,4.2,171,2020_full_catalog,,,,
45aa6f7aa8f489abd22b8495c58338c9,Olay,Skin,Olay Ultra Lightweight Moisturiser: Regenerist Whip Mini Day Cream (non SPF),,499,4.5,24,2020_full_catalog,,,,
7214a6a989d29dd5a3c5d8ee8fd55f69,Sebastian Professional,Hair,Sebastian Professional Hydre Conditioner For Chemically Treated Hair,,400,4.1,5,2020_full_catalog,,,,
b22d4327a6ffdbda73789c85ae5f8bdc,Himalaya,Natural,Himalaya Herbals Anti-Dandruff with Tea Tree Shampoo,,71,4.2,312,2020_full_catalog,,,,
8babf94f97f9f88b6b540b4b1b9f34d9,Guerlain,Makeup,Guerlain Terracotta Bronzing Powder - 00 Light Blondes,,4900,4.5,3,2020_full_catalog,,,,
124e7b02fe4fa50490c7bd664954934a,Big Muscles,Health & Wellness,Big Muscles Nutrition Speed BCAAx7 Pineapple Powder 30 Servings,,2159,,,2020_full_catalog,,,,
0137ff7af340c7552f1eb41049ceac74,Provoc,Makeup,Provoc Proposal Fluid Foundation - FDT 13 SPF 15,,2500,5,4,2020_full_catalog,,,,
13e244359e613f1e1ebccc6ff410a7e6,Matrix,Hair,Matrix Biolage Advanced Fiberstrong Strengthening Conditioner,,275,4.5,57,2020_full_catalog,,,,
a4449871d5aa4cf9d0ea47a9463435df,Burberry,"""""",Burberry Weekend For Men Eau De Toilette,,2280,4.5,0,2020_full_catalog,,,,
cb585c27a41f1768d112aaa023e079ac,Himalaya,"""""",Himalaya Herbals Anti-Dandruff Hair Oil,,106,4.2,194,2020_full_catalog,,,,
4a6605a41730c0fc791436abf3dd0afa,Inatur,Natural,Inatur Damage Control Keratin Shampoo,,300,5,2,2020_full_catalog,,,,
b165648ebed91a70a6415a30179021f2,Joy,Natural,Joy Activated Charcoal Skin Purifying Deep Detox Face Wash,,99,5,0,2020_full_catalog,,,,
9d5e8b186ab2c0d9fc197e249ab4ea38,Clarins,Makeup,Clarins White Plus Brightening Powder Foundation SPF15/PA++ Refill - Shade 02,,3000,4,3,2020_full_catalog,,,,
d2fbe821a7697cb1883c43a659f7a7b2,Himalaya,Skin,Himalaya Herbals Fresh Start Oil Clear Face Wash Blueberry,,68,4.4,519,2020_full_catalog,,,,
1d7307ebe1c441e02bd6255eedca9a9e,Givenchy,Nykaa Luxe,Givenchy Volume Disturbia Volume & Curve Mascara - 01 Black Disturbia,,2425,4.8,8,2020_full_catalog,,,,
6ef14982c3f33273e686c6e50a489951,Biotique,Skin,Biotique Bio Gotu Kola Smooth Skin Lotion,,99,4.3,64,2020_full_catalog,,,,
0e60169e18b2cefe529568ed694c0a1e,Benefit Cosmetics,"""""",Benefit Cosmetics Hello Happy Flawless Brightening Liquid Foundation Mini - 6 Medium Warm,,936,4.4,19,2020_full_catalog,,,,
c8c1052652d93e3a1cb661dd2260227c,VILVAH,Natural,Vilvah Herbal Anti-Dandruff Shampoo,,531,4.1,74,2020_full_catalog,,,,
8f65046a79afd45ad0c6c8c641bcbe7e,Colorbar,Personal Care,Colorbar Pure-Izer Hand Gel,,125,4.5,5,2020_full_catalog,,,,
3fac0c62ef001da0488be85e9afddbee,Biotique,Natural,Biotique Bio Kelp Protein Shampoo For Falling Hair,,79,4,3522,2020_full_catalog,,,,
20475c07e5772935f054dda88fbde511,Maybelline New York,Makeup,Maybelline New York Color Show Intense Crayon - Fierce Fushcia,,399,4.2,1265,2020_full_catalog,,,,
3907a1d4475006cf490ac03682108125,VLCC,Natural,VLCC Ayush Men Face Wash,,140,4.4,40,2020_full_catalog,,,,
75228888318bedabed7f2c2900d2eb98,VLCC,Natural,VLCC Insta Glow Oxygen Bleach,,99,4.2,242,2020_full_catalog,,,,
b49e367d040e1f6f238062d4a5feb072,Diana Of London,Makeup,Diana of London Color Sensation Quad Eye Shadow - 06 Burlesque,,799,4.3,2,2020_full_catalog,,,,
4577a517ed04955cb07a972eed25dc16,The Body Shop,Natural,The Body Shop Colour Crush Lipsticks - 310 Canberra Tulip,,796,4.3,27,2020_full_catalog,,,,
73255da5e84ca112464475fc4b7341b9,Davidoff,Fragrance,Davidoff Cool Water Wave Eau De Toilette For Man,,2300,4.3,14,2020_full_catalog,,,,
b90e24f99c6c98ce71672c1ef040d93c,Just Herbs,Skin,Just Herbs Skin Tint - 0 Porcelain,,1295,3.5,38,2020_full_catalog,,,,
7dc9ca087e1f92e174f488c660b4ee75,Kenzo,Men's Store,Kenzo L'Eau Pour Homme,,3225,,,2020_full_catalog,,,,
afd284f2192df36d524470e1fdc87ea0,MyGlamm,Makeup,MyGlamm 2 in 1 Lipstick & Lip Gloss - Sultry Diva,,995,4.3,9,2020_full_catalog,,,,
c2790dcef08622a4cc68e5c8e5f9d5b7,Morph Maternity,Mom & Baby,Morph Maternity Pack Of 3 Leakproof Nursing Bras - White (32B),,1668,,,2020_full_catalog,,,,
72d72faf3321894bc208146ba488cd8d,Big Muscles,Health & Wellness,Big Muscles Xtreme Muscle Fusion - Vanilla,,1749,,,2020_full_catalog,,,,
8c5a447b0b99d7dbacebd1d929cc3bbc,Allin Exporters,Natural,Allin Exporters Cedarwood Pure Oil,,260,,,2020_full_catalog,,,,
27bc394d4edfca66ca008dc14cb39373,Carolina Herrera,NFBA 2020 Nominees Online Sale,Carolina Herrera Good Girl Eau De Parfum,,3875,4.3,202,2020_full_catalog,,,,
81f5d634ffcad648f2f61792a32b66b8,Goodcare,Skin,Goodcare Miracle Skin Lightening Face Pack,,325,,,2020_full_catalog,,,,
12c0d3e52e7aef49ea6519251ad83e02,Shiseido,Makeup,Shiseido Rouge Rouge - Curious Cassis/RD620,,2024,4.2,2,2020_full_catalog,,,,
7bed0e7477b4da1aa2b18e62b5fca1ad,Pantene,Personal Care,Pantene Advanced Hair Fall Solution Total Damage Care Conditioner,,85,4.4,78,2020_full_catalog,,,,
edc4f898df59c554d6ab51a4a06404d4,Forest Essentials,Personal Care,Forest Essentials Shaving Cream Sandalwood & Orange Peel,,695,4.5,3,2020_full_catalog,,,,
ca777185a97b48c79fd4707825230da3,Narciso Rodriguez,Nykaa Luxe,Narciso Rodriguez For Her Eau De Toilette,,4080,3.9,7,2020_full_catalog,,,,
460d7efa71bd445215c85eae0603abc7,Calvin Klein,"""""",Calvin Klein Eternity Aqua For Men Eau De Toilette,,2800,4.7,4,2020_full_catalog,,,,
ea5f0747a2406dc17d5c65f0fe3cd1cf,Johnson's,Hair,Johnson's Active Kids Shiny Drops Shampoo,,200,4.4,45,2020_full_catalog,,,,
c0526211f0ff06474149784bd2f68993,Stars Cosmetics,Makeup,Stars Cosmetics Lush Lips Matte Lipstick - Baby Blush,,550,3.4,4,2020_full_catalog,,,,
0e1a64c748fc391efde0efb30fde3d2d,Gillette,Personal Care,Gillette Fusion 1 Razor + 1 Cartridge,,350,3.9,5,2020_full_catalog,,,,
cb0d05d5c0258a0535f837d3b8662f4f,Kiko Milano,Makeup,Kiko Milano Gossamer Emotion Creamy Lipstick - 104 Vintage Rose,,1250,4.6,56,2020_full_catalog,,,,
c3aec9223913d786f68ca8d49aae1839,SESA,Natural,"SESA Ayurvedic Hair Oil, 18 Herbs + 5 Oils, Kshir Pak Vidhi Reduces Hair Fall & Supports Hair Growth",,150,4.3,29,2020_full_catalog,,,,
2b81f60ff21c7f4b1b1f673308202dbc,DIOR,Makeup,DIOR Rouge Dior Couture Colour Lipstick - 772 Classic matte,,3600,5,4,2020_full_catalog,,,,
c45523f81f8c3a138d3ab456da3de7f5,MESMARA,Natural,MESMARA Rosehip Seed Carrier Oil,,449,3.2,4,2020_full_catalog,,,,
baa797e3793703ad267e9b4e487fbc70,TONYMOLY,Skin,TONYMOLY I'M Avocado Mask Sheet,,100,4.5,3576,2020_full_catalog,,,,
f1f95b895b3d08d2be5f8f91fad0f64c,ETUDE HOUSE,Makeup,ETUDE HOUSE Dear My Blooming Lips Talk - RD313,,750,4.2,51,2020_full_catalog,,,,
e4abefe99bdd7377c00dc23710a3f476,Lakme,Skin,Lakme Peach Milk Soft Creme Moisturizer,,105,4.5,1159,2020_full_catalog,,,,
4f57727dd22b90484ebf5e9f05f7c7c7,Kama Ayurveda,Natural,Kama Ayurveda Cold Pressed Organic Neem Oil,,315,4.4,132,2020_full_catalog,,,,
767239c60607f7207cc1b1c49438de1d,Wishful,Nykaa Luxe,Wishful Yo Glow Enzyme Scrub - Mini,,1850,,,2020_full_catalog,,,,
435005a2d4ce96b643fde062acefd98f,IsaDora,Makeup,IsaDora Eye Shadow Quartet - 10 Soft Suede,,1200,3.8,3,2020_full_catalog,,,,
69f9f68fa6d5b09ed19fee3d851c1c37,Too Faced,Nykaa Luxe,Too Faced Peach Perfect Foundation - Light Beige,,2500,4.6,20,2020_full_catalog,,,,
16a4b1c7ca8921699f652d4222227bd1,VLCC,Personal Care,VLCC Matte Look SPF 30 Sun Screen Gel Crème,,210,4.1,398,2020_full_catalog,,,,
3d2832de0e7089272c65fd0f48293689,Inner Sense,Mom & Baby,Inner Sense Organic Cotton Antimicrobial Nursing Bra Pack of 3 - Multi-Color (34B),,1707,,,2020_full_catalog,,,,
657ddfd87ac145a329c8b7f2c2108e54,HERMÈS,"""""",Hermès Concentré D'Orange Verte Eau De Toilette,,5850,4.6,1,2020_full_catalog,,,,
8d42ebcd3d564ee1e1ef1a9ee92c6fea,Lime Crime,Makeup,Lime Crime Velvetines Liquid Metallic Lipstick - Eclipse,,1900,5,0,2020_full_catalog,,,,
165605f1a58ea1a503de345560803a1d,Everteen,Personal Care,Everteen Yogurt Natural Intimate Wash For Feminine Intimate Hygiene in Teens - 1 Pack,,189,5,1,2020_full_catalog,,,,
383323b760d10cc571eeb06c09f7ea16,Smashbox,"""""",Smashbox Photo Finish Primer Water - Travel Size,,990,4.4,531,2020_full_catalog,,,,
0f783e9ed3fb239fd63538ce114eaf91,Nykaa Naturals,Natural,Nykaa Naturals Tea Tree & Neem Purifying Face Wash for Acne,,118,4.2,438,2020_full_catalog,,,,
53bd43bc1364a5de42e3f8381aa7238c,Chambor,Makeup,Chambor Eye Shadow Quad - #101 Roseate Bliss,,895,2.4,1,2020_full_catalog,,,,
37879fbfb94837e88a90db7020e7c682,Skinn By Titan,Fragrance,Skinn By Titan Amalfi Blue Perfume For Women,,971,4,5,2020_full_catalog,,,,
1ac3720634b66567dadb1b722e883fcf,Nykaa Naturals,Personal Care,Nykaa Cucumber & Melon Hand & Nail Creme,,220,4.3,3240,2020_full_catalog,,,,
003b028ade5e115a042346eaec02b27f,Gala of London,Makeup,Gala Of London Colour Kajal / Eyeliner - Gold,,375,4.2,3,2020_full_catalog,,,,
7d2e9e0491defd1bdf30f119f566e11f,L'Oreal Paris,"""""",L'Oreal Paris Total Repair 5 Shampoo,,55,4.4,919,2020_full_catalog,,,,
5cb40502e10799db0aaa6107e163cd50,Dove,Hair,Dove Hair Fall Rescue Shampoo,,110,4.3,694,2020_full_catalog,,,,
968101289b379cdc8f5ab22cbd486788,Lacto Calamine,Skin,Lacto Calamine Oil Balance Lotion (For Oily Skin),,70,4.3,1338,2020_full_catalog,,,,
b91a519e96e8053d4e498f3eb757f18d,Ponds,Skin,Ponds Vitamin Micellar Water Brightening Rose,,125,4.4,216,2020_full_catalog,,,,
3e6279cd193550d08d628d190ed9185c,Lotus Herbals,Natural,Lotus Herbals Safe Sun UV Screen Matte Gel Pa+++ SPF - 50,,221,4.4,4153,2020_full_catalog,,,,
5261ed8fb53cc7edd0a2341509b0b48d,Skin Secrets,Natural,Skin Secrets Sandal Massage Cream,,210,,,2020_full_catalog,,,,
fcd682287880e2536946663c45031eee,Zenith Nutrition,Health & Wellness,Zenith Nutrition Lycopene With Saw Palmetto Capsules,,1200,,,2020_full_catalog,,,,
57f4daee04c1541dc3df23d3508373f9,Tea Treasure,"""""",Tea Treasure Immunity Tea 18 Pyramid Tea Bags,,249,,,2020_full_catalog,,,,
39c93e48dfa29ce7aa857a6ad2bda543,Lotus Herbals,Brand,Lotus Herbals Safe Sun Block Cream SPF 30 PA++ (Indian Summer Formula),,191,4.3,250,2020_full_catalog,,,,
6e23dd2ccce1863ecf93eb02e1a80baa,Nykaa Naturals,Natural,Nykaa Naturals Tea Tree & Neem Purifying Face Wash for Acne,,104,4.2,398,2020_full_catalog,,,,
f9ec7a6663ea10843f29d19ae4da2284,Big Muscles,"""""",Big Muscles Nutrition Speed BCAAx7 Lemon Lime Powder 30 Servings,,2159,,,2020_full_catalog,,,,
ad1f973a8d8747ed84086c1219d7b452,Silkberry,Natural,Silkberry Green Tea & Honey Age-Control Face Pack,,510,3,0,2020_full_catalog,,,,
2d5a513958f76e546090c2dd26712999,Lime Crime,Makeup,Lime Crime Plushies Soft Matte Lipstick - Butterscotch,,1900,5,22,2020_full_catalog,,,,
875d3072acbd6ab0bd81fb880b16dbc2,The Body Shop,Hair,The Body Shop Banana Truly Nourishing Shampoo,,995,4.2,33,2020_full_catalog,,,,
086fe84c71df8d814d2ab5089a256583,Inner Sense,Mom & Baby,Inner Sense Organic Antimicrobial Sleeping/Feeding Bra - Blue (32B),,749,3,3,2020_full_catalog,,,,
bb79d32c2c5a6684be2523d71893350b,Himalaya,Natural,Himalaya Herbals Nourishing Skin Cream,,69,4.4,416,2020_full_catalog,,,,
4e874b8900bc2ee59130e98f583bda20,Sorich Organics,Health & Wellness,Sorich Organics Naturally Dried Blueberry,,430,5,0,2020_full_catalog,,,,
76d72b96f28819327849ac65ca871fd9,Big Muscles,Men's Store,Big Muscles Nutrition Raw & Real Whey Protein Unflavoured Powder,,1399,4,1,2020_full_catalog,,,,
21dcc28b00a7c6beefa11b9c07f04694,HealthVit,Men's Store,HealthVit Micronized Creatine Powder (Unflavored),,560,,,2020_full_catalog,,,,
3131d6f19f04f7e2624afccc53e9f6c0,Jaquline USA,Makeup,Jaquline USA Matte Stick Velvet Matte Lipstick - Boss Girl,,325,4,16,2020_full_catalog,,,,
b23ca0ba6064bd07737f55e0b54b614e,Biotique,Personal Care,Biotique Advanced Organic Bio Lemon Instant Hand Sanitizer - 200ml,,100,4.4,50,2020_full_catalog,,,,
56806b077b50f7dd3a21730faed4ee81,Vicco,Natural,VICCO Turmeric Skin Cream with Moisturising Effect,,155,4.2,62,2020_full_catalog,,,,
177e72f19a9a8b52f36c543925e9f3bd,Himalaya,Men's Store,Himalaya Herbals Purifying Neem Scrub Antibacterial Properties,,64,4.4,562,2020_full_catalog,,,,
8cb04d00c38929d899cc762c983fbf5f,Himalaya,"""""",Himalaya Herbals Youth Eternity Day Cream SPF 15,,69,4,297,2020_full_catalog,,,,
51bbd2694d56a46f0cff5a9a6672ebbb,Tangle Teezer,Hair,Tangle Teezer Blow-Drying Smoothing Tool - Half Paddle,,1845,2.7,5,2020_full_catalog,,,,
319134e58911420a3b2ae7581a6230b1,Dermalogica,Skin,Dermalogica Mini Daily Superfoliant,,1800,4.6,34,2020_full_catalog,,,,
1290b6771b67544f312e1b1ece9a343e,Clean & Dry,Personal Care,Clean & Dry Feminine Intimate Wash,,170,4.5,668,2020_full_catalog,,,,
c2ab958fd736f3b83434321dcd698c84,Old Spice,Men's Store,Old Spice Original After Shave Lotion,,120,4.6,30,2020_full_catalog,,,,
7456eef888ebd2e158ad22c85a523809,Bella Voste,Makeup,Bella Voste Gel-Shine Nail Paint - 327,,125,4.2,4,2020_full_catalog,,,,
d3a818a7f521e86713c3b2c8c65cf41e,Lakme,Makeup,Lakme 9 to 5 Complexion Care Cream - Beige,,105,4.2,461,2020_full_catalog,,,,
542a193bc1b769c4f250d590e64a3e0c,Deborah,Makeup,Deborah Il Rossetto Lipstick - 816 Iconic Red,,445,3.7,37,2020_full_catalog,,,,
ce62846c76c83f69504696ebe82bb791,Skin Secrets,Natural,Skin Secrets Lemon Facial Gel,,204,5,0,2020_full_catalog,,,,
a9695e369d67953d464890470cb60f02,Biotique,Natural,Biotique Disney Princess Ariel Berry Smoothie Body Wash,,175,4.5,15,2020_full_catalog,,,,
0855352ffcbf51399dc1b5274a6b95e7,Forest Essentials,Skin,Forest Essentials Facial Tonic Mist Pure Rosewater (Travel Mini),,360,4.5,996,2020_full_catalog,,,,
